sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
59,0.82816,3672.5,4545.3,8.4882,26.91,41.882,2823.0,77.765,120.35,0.24591,77.049,49.536,2751.6,24.671,48.301,3225.8,22.058,64.793,258.0,333.86,94.748,75.289,29.783,8.8555,29.721,6.7395,18.33,1.6078,29.362,13.467,29.898,1.1194,18.264,2.1194,4.1492,1.9072,0.024172,0.90375,0.12242,53.783,43.215,62.343,54.837,81.478,57.874,23.0,29.772,36.733,42.601,52.967,39.766,21.16
60,0.82914,3636.0,4577.7,8.5213,27.115,42.265,2817.9,78.614,120.4,0.25063,76.979,50.102,2745.2,25.809,51.101,3221.9,22.457,64.934,263.2,333.66,94.959,75.455,29.783,8.8555,29.721,6.7395,18.33,1.6078,29.362,13.467,29.898,1.1194,18.264,2.1194,4.1492,1.9072,0.024172,0.90375,0.12242,53.783,43.215,62.972,54.449,81.382,51.849,22.892,29.196,38.4,49.083,53.387,40.969,20.248
61,0.86909,3703.0,4533.0,8.5062,26.865,41.762,2815.4,78.221,120.4,0.25418,77.142,48.939,2743.2,24.661,48.482,3219.5,24.097,65.075,264.95,333.81,94.768,75.593,29.681,8.3334,29.794,6.765,18.756,1.5871,29.543,13.461,29.904,1.2446,17.96,2.1349,4.1634,1.943,0.015438,0.95702,0.096063,53.221,43.295,63.096,55.369,85.372,55.38,22.879,30.391,34.976,43.021,54.143,40.736,16.37
62,0.86858,3700.0,4608.1,8.361,26.897,42.096,2810.5,77.602,120.41,0.25459,77.243,51.244,2738.5,25.366,50.043,3215.4,22.115,65.255,267.93,333.32,94.761,75.713,29.681,8.3334,29.794,6.765,18.756,1.5871,29.543,13.461,29.904,1.2446,17.96,2.1349,4.1634,1.943,0.015438,0.95702,0.096063,53.221,43.295,63.148,54.47,85.422,54.568,22.448,30.34,41.761,46.634,54.761,40.956,21.098
63,0.90524,3696.7,4536.2,8.4716,26.969,41.979,2805.8,77.809,120.39,0.25184,77.262,48.678,2732.8,25.027,50.548,3211.0,22.178,65.424,269.52,332.55,94.763,75.083,30.109,8.8439,29.747,6.7841,18.879,1.5513,28.935,13.45,29.488,1.2544,17.952,2.1449,4.2504,1.9185,0.015438,0.95702,0.096063,53.221,43.295,63.102,54.325,88.788,53.836,22.383,29.969,34.209,47.802,55.498,40.527,21.028
64,0.90303,3703.9,4550.4,8.2377,26.749,41.949,2798.4,77.947,120.4,0.25061,77.154,49.155,2725.6,24.949,48.845,3203.4,22.146,65.535,274.06,332.97,94.83,75.229,30.109,8.8439,29.747,6.7841,18.879,1.5513,28.935,13.45,29.488,1.2544,17.952,2.1449,4.2504,1.9185,0.015438,0.95702,0.096063,53.221,43.295,62.978,54.155,89.006,57.03,22.131,30.119,35.614,43.86,55.968,40.527,21.144
65,0.88826,3673.2,4505.9,8.1058,27.106,42.251,2790.4,77.673,120.41,0.24932,77.18,50.558,2717.5,21.742,51.344,3195.4,21.858,65.686,273.28,332.46,94.876,75.385,29.927,8.6322,29.847,6.9531,18.79,1.5977,29.29,13.625,29.332,1.1732,18.25,2.1083,4.2747,1.9316,0.015438,0.95702,0.096063,53.221,43.295,63.441,54.378,86.998,58.499,22.208,29.444,39.743,49.644,56.907,39.93,21.857
66,0.88779,3664.1,4494.7,8.321,26.75,42.013,2786.8,77.752,120.38,0.2463,77.508,51.42,2714.4,23.709,51.013,3190.4,22.054,65.867,280.25,332.13,94.964,75.25,29.927,8.6322,29.847,6.9531,18.79,1.5977,29.29,13.625,29.332,1.1732,18.25,2.1083,4.2747,1.9316,0.014877,0.98812,0.10961,53.913,43.327,63.597,54.512,87.044,55.079,22.065,29.812,42.278,48.877,58.678,39.996,21.418
67,0.92745,3593.3,4576.4,8.1727,27.041,42.05,2777.6,78.786,120.38,0.26367,77.423,49.922,2704.5,25.572,49.749,3182.8,21.941,66.12,282.76,331.37,94.921,75.08,29.551,8.8398,29.521,6.9171,18.773,1.5977,29.23,13.55,29.093,1.2436,18.621,2.1692,4.3472,2.0298,0.014877,0.98812,0.10961,53.913,43.327,63.347,53.745,91.054,52.495,21.723,31.96,37.872,45.953,59.97,40.022,21.743
68,0.92433,3651.0,4539.1,8.2195,26.686,42.134,2770.7,78.677,120.36,0.2644,77.382,50.915,2696.8,24.182,50.515,3175.8,23.178,66.301,289.2,330.74,95.223,75.046,29.551,8.8398,29.521,6.9171,18.773,1.5977,29.23,13.55,29.093,1.2436,18.621,2.1692,4.3472,2.0298,0.014877,0.98812,0.10961,53.913,43.327,62.354,54.191,91.36,54.659,21.353,31.871,40.794,47.726,60.906,39.515,18.865
69,0.97155,3660.0,4546.2,8.1907,27.018,42.19,2768.7,78.154,120.4,0.25319,77.716,50.919,2695.2,25.604,49.254,3173.9,23.575,66.483,293.7,330.61,95.079,75.642,29.85,8.9007,28.652,7.0702,19.45,1.567,29.576,13.861,28.627,1.3414,18.7,2.1232,4.3592,2.1305,0.014877,0.98812,0.10961,53.913,43.327,62.463,54.146,95.701,53.016,21.686,30.877,40.805,44.806,62.007,40.138,17.899
70,0.97287,3648.0,4543.1,8.1401,27.144,42.123,2766.3,78.526,120.38,0.25705,78.123,49.09,2692.9,26.194,49.784,3171.9,22.151,66.767,296.43,330.24,94.977,75.732,29.85,8.9007,28.652,7.0702,19.45,1.567,29.576,13.861,28.627,1.3414,18.7,2.1232,4.3592,2.1305,0.014877,0.98812,0.10961,53.913,43.327,62.671,54.183,95.571,53.467,21.433,30.406,35.421,46.034,63.25,39.193,21.265
71,0.97001,3616.4,4445.8,8.1562,27.129,42.306,2757.7,77.581,120.39,0.28949,78.117,50.399,2684.1,23.189,51.656,3163.4,22.022,67.112,300.85,329.92,95.174,75.36,30.094,8.9676,28.463,6.7838,18.874,1.6328,29.728,13.713,28.547,1.3649,18.553,2.1535,4.2713,1.8993,0.030818,1.0116,0.11939,53.241,43.821,61.765,53.629,95.26,52.834,20.885,34.602,39.275,50.367,65.371,39.58,21.616
72,0.9676,3569.3,4469.1,8.0781,26.787,42.014,2751.2,77.413,120.38,0.28931,78.166,50.33,2678.2,24.984,49.525,3155.9,23.334,67.352,305.43,329.91,95.136,75.609,30.094,8.9676,28.463,6.7838,18.874,1.6328,29.728,13.713,28.547,1.3649,18.553,2.1535,4.2713,1.8993,0.030818,1.0116,0.11939,53.241,43.821,62.576,53.35,95.496,54.554,21.007,34.625,39.07,45.434,66.881,39.29,18.495
73,0.97069,3667.8,4524.3,8.0038,26.815,42.101,2745.6,76.505,120.39,0.27146,78.3,49.502,2672.5,25.457,49.24,3152.8,22.797,67.639,310.69,329.19,95.259,75.469,30.215,8.8778,28.276,7.0409,19.628,1.6507,29.292,13.74,28.234,1.1781,18.997,2.2517,4.3433,2.1921,0.030818,1.0116,0.11939,53.241,43.821,63.351,54.04,95.084,53.254,20.718,32.801,36.633,44.775,68.316,40.224,19.795
74,0.96932,3670.1,4507.4,8.0893,26.854,42.157,2737.9,77.129,120.41,0.26921,78.351,51.92,2663.8,24.338,49.657,3145.9,22.578,67.907,312.92,328.55,95.046,75.139,30.215,8.8778,28.276,7.0409,19.628,1.6507,29.292,13.74,28.234,1.1781,18.997,2.2517,4.3433,2.1921,0.030818,1.0116,0.11939,53.241,43.821,63.311,54.241,95.218,51.579,20.345,33.075,43.749,45.739,70.013,40.136,20.361
75,0.97679,3595.2,4445.5,8.1484,27.005,42.416,2731.7,77.434,120.39,0.27251,78.486,50.593,2657.1,25.989,50.061,3138.7,22.791,68.138,317.96,328.55,95.344,75.742,30.042,8.9569,28.485,6.9803,19.831,1.609,29.503,14.069,27.126,1.371,19.312,2.1684,4.4312,1.9979,0.030818,1.0116,0.11939,53.241,43.821,62.316,53.053,96.338,52.325,20.413,33.253,39.844,46.674,71.451,39.687,19.82
76,0.98034,3616.5,4427.5,8.1995,26.408,41.863,2726.1,77.078,120.42,0.2716,78.656,49.952,2652.3,25.094,50.762,3132.1,22.915,68.432,322.06,328.33,95.153,75.482,30.042,8.9569,28.485,6.9803,19.831,1.609,29.503,14.069,27.126,1.371,19.312,2.1684,4.4312,1.9979,0.015225,1.0236,0.11828,54.052,43.128,61.95,53.268,95.988,51.677,20.162,33.363,37.959,48.299,73.857,39.921,19.553
77,0.99738,3639.3,4426.5,8.1147,26.729,41.818,2718.3,76.975,120.4,0.30974,78.679,49.956,2643.6,26.444,50.261,3125.3,21.55,68.706,328.21,328.28,95.488,75.603,30.188,8.9861,28.135,7.0683,19.833,1.6542,29.969,13.759,26.66,1.2164,19.757,2.2004,4.4186,2.0697,0.015225,1.0236,0.11828,54.052,43.128,61.968,52.622,98.095,52.457,20.07,37.618,37.97,47.138,75.563,39.461,22.808
78,0.99555,3631.0,4433.3,8.0992,26.814,41.967,2711.3,76.423,120.39,0.31012,78.655,48.661,2636.8,27.107,51.585,3119.1,23.581,68.927,334.58,327.45,95.208,75.728,30.188,8.9861,28.135,7.0683,19.833,1.6542,29.969,13.759,26.66,1.2164,19.757,2.2004,4.4186,2.0697,0.015225,1.0236,0.11828,54.052,43.128,62.11,52.54,98.275,53.363,19.718,37.571,34.161,50.203,77.24,38.509,18.003
79,1.0047,3587.6,4388.3,8.099,26.927,42.094,2709.3,76.125,120.41,0.27098,79.036,50.463,2634.9,27.136,51.421,3115.9,22.534,69.216,339.07,327.93,95.4,75.769,30.343,9.2775,27.3,6.9356,19.694,1.634,29.659,13.961,26.565,1.3152,19.58,2.2,4.5246,2.1181,0.015225,1.0236,0.11828,54.052,43.128,61.951,52.896,98.838,52.674,19.768,34.192,39.463,49.821,79.072,39.891,20.474
80,1.0043,3610.8,4433.3,8.1121,26.951,41.851,2706.6,76.677,120.38,0.2745,79.443,50.238,2633.1,26.607,50.751,3113.0,23.002,69.565,344.92,327.72,95.218,76.239,30.343,9.2775,27.3,6.9356,19.694,1.634,29.659,13.961,26.565,1.3152,19.58,2.2,4.5246,2.1181,0.015225,1.0236,0.11828,54.052,43.128,61.553,52.358,98.877,54.306,20.109,33.762,38.802,48.273,80.767,39.288,19.306
81,1.0106,3612.3,4436.3,8.2573,26.993,42.106,2701.1,76.291,120.42,0.29669,79.429,50.407,2625.8,25.068,50.188,3109.3,22.834,69.911,349.23,327.19,95.36,75.929,30.679,9.2583,27.092,6.7447,19.996,1.661,30.005,14.179,25.701,1.4802,20.384,2.2315,4.6621,2.131,0.0022491,1.0235,0.12427,53.878,44.287,62.577,52.495,99.251,52.85,19.498,36.524,39.299,46.97,83.216,39.925,19.721
82,1.0108,3636.3,4408.2,8.1848,27.202,42.263,2695.8,76.009,120.4,0.29575,79.508,49.878,2621.0,24.56,50.062,3104.8,22.834,70.218,355.19,327.14,95.234,76.099,30.679,9.2583,27.092,6.7447,19.996,1.661,30.005,14.179,25.701,1.4802,20.384,2.2315,4.6621,2.131,0.0022491,1.0235,0.12427,53.878,44.287,62.164,52.831,99.225,53.473,19.453,36.639,37.741,46.678,85.151,39.397,19.695
83,0.99413,3674.5,4378.3,8.1813,26.779,41.825,2688.3,75.991,120.41,0.32413,79.526,48.252,2613.7,24.968,51.191,3097.1,22.854,70.516,354.97,327.0,95.22,75.869,30.442,9.2618,26.558,6.8237,19.569,1.648,30.029,14.067,25.16,1.4323,19.741,2.2157,4.6993,2.1611,0.0022491,1.0235,0.12427,53.878,44.287,63.222,52.268,97.91,53.206,18.954,39.376,32.957,49.291,87.625,39.63,19.659
84,0.99193,3673.5,4381.2,8.2398,26.817,41.944,2682.4,76.041,120.42,0.32427,79.589,50.37,2606.8,24.937,49.481,3090.4,23.097,70.74,363.06,326.46,95.146,75.726,30.442,9.2618,26.558,6.8237,19.569,1.648,30.029,14.067,25.16,1.4323,19.741,2.2157,4.6993,2.1611,0.0022491,1.0235,0.12427,53.878,44.287,63.239,52.234,98.126,53.892,19.011,39.358,39.188,45.333,89.352,39.771,19.099
85,1.007,3659.5,4426.7,8.2142,26.83,42.219,2678.3,75.456,120.4,0.30926,79.812,49.582,2603.8,25.9,50.543,3087.5,23.155,70.99,370.48,326.64,95.014,76.211,30.891,9.1254,26.112,6.839,19.927,1.6583,31.043,14.095,24.606,1.3103,19.851,2.248,4.6494,2.1903,0.0022491,1.0235,0.12427,53.878,44.287,62.879,52.568,98.908,54.172,18.84,38.642,36.869,47.791,91.129,39.387,18.913
86,1.0059,3666.7,4424.0,8.2727,26.49,42.102,2674.9,75.315,120.43,0.3088,80.035,50.813,2600.4,26.958,49.82,3083.5,22.971,71.294,373.65,326.2,95.148,76.342,30.891,9.1254,26.112,6.839,19.927,1.6583,31.043,14.095,24.606,1.3103,19.851,2.248,4.6494,2.1903,0.02811,0.99812,0.11196,54.182,43.734,62.755,52.6,99.013,53.042,18.668,38.699,40.492,46.117,93.602,40.137,19.318
87,0.97786,3643.9,4382.5,8.2301,27.234,42.188,2667.5,75.51,120.4,0.31236,80.088,51.578,2592.3,26.354,48.98,3078.4,22.714,71.601,377.35,325.56,95.036,75.795,30.525,9.1016,26.246,7.1282,19.999,1.6591,30.647,14.352,23.998,1.4954,20.186,2.2766,4.7145,2.2765,0.02811,0.99812,0.11196,54.182,43.734,63.061,52.056,96.342,54.616,18.324,39.396,42.745,44.173,95.828,39.748,19.957
88,0.97713,3660.1,4316.6,8.2064,26.933,42.02,2663.5,75.651,120.41,0.31519,80.149,52.363,2588.6,26.06,50.167,3073.6,23.33,71.794,385.06,326.29,95.163,76.344,30.525,9.1016,26.246,7.1282,19.999,1.6591,30.647,14.352,23.998,1.4954,20.186,2.2766,4.7145,2.2765,0.02811,0.99812,0.11196,54.182,43.734,62.782,52.845,96.414,52.082,18.534,39.052,45.055,46.92,97.691,40.228,18.454
89,0.99966,3574.5,4338.0,8.2675,26.802,42.077,2659.8,75.432,120.36,0.34608,80.377,52.162,2583.6,23.166,50.553,3069.6,22.476,72.086,389.33,325.4,95.157,76.539,30.654,9.303,25.685,7.0612,20.535,1.6251,30.784,14.486,23.973,1.5755,20.206,2.3084,4.8329,2.302,0.02811,0.99812,0.11196,54.182,43.734,61.621,52.211,97.936,54.053,18.184,42.751,44.464,47.815,99.846,38.756,20.435
90,0.99737,3580.8,4369.2,8.2323,26.705,42.591,2657.5,73.967,120.39,0.34627,80.54,49.06,2581.7,25.971,49.854,3067.4,22.643,72.367,390.28,326.34,95.429,76.566,30.654,9.303,25.685,7.0612,20.535,1.6251,30.784,14.486,23.973,1.5755,20.206,2.3084,4.8329,2.302,0.02811,0.99812,0.11196,54.182,43.734,61.513,51.838,98.161,55.135,18.081,42.728,35.334,46.195,100.05,39.796,20.016
91,1.0018,3599.0,4319.0,8.4292,26.898,42.013,2654.8,74.953,120.36,0.36467,80.629,50.537,2580.3,27.119,48.093,3065.2,23.082,72.51,389.96,326.54,95.231,76.727,31.132,9.3771,25.337,6.9218,20.413,1.7051,31.269,14.324,23.034,1.3834,20.107,2.2923,4.982,2.289,0.031632,0.95485,0.11506,53.06,43.818,61.588,50.872,98.547,52.774,18.463,44.94,39.682,42.121,99.771,38.645,18.934
92,1.0025,3563.0,4255.4,8.4471,26.632,42.098,2654.7,74.631,120.41,0.36245,80.8,49.253,2579.9,24.974,50.506,3063.2,22.534,72.623,388.61,327.36,95.259,76.839,31.132,9.3771,25.337,6.9218,20.413,1.7051,31.269,14.324,23.034,1.3834,20.107,2.2923,4.982,2.289,0.031632,0.95485,0.11506,53.06,43.818,62.207,51.634,98.482,54.355,18.445,45.21,35.901,47.705,99.775,39.679,20.19
93,0.96786,3602.4,4308.0,8.4628,26.917,42.237,2651.2,74.332,120.4,0.35253,80.771,51.252,2576.3,25.946,49.532,3062.8,23.25,72.736,385.29,326.84,95.173,76.753,31.503,9.4172,25.03,6.8968,20.284,1.6647,31.13,14.524,22.614,1.3852,20.421,2.3263,4.9878,2.35,0.031632,0.95485,0.11506,53.06,43.818,62.648,51.016,95.425,55.042,18.17,42.952,41.785,45.451,99.926,39.918,18.463
94,0.96789,3626.6,4315.5,8.4592,26.938,42.308,2650.2,74.25,120.41,0.34817,80.762,50.131,2575.0,24.52,50.957,3059.4,24.37,72.74,387.11,328.22,95.152,76.785,31.503,9.4172,25.03,6.8968,20.284,1.6647,31.13,14.524,22.614,1.3852,20.421,2.3263,4.9878,2.35,0.031632,0.95485,0.11506,53.06,43.818,62.232,50.926,95.422,54.14,18.418,43.484,38.486,48.75,99.828,39.69,15.78
95,0.94339,3652.8,4272.1,8.5193,26.91,42.161,2646.7,74.7,120.44,0.37638,80.757,50.144,2571.8,25.194,50.444,3057.9,22.966,72.729,385.49,327.98,95.044,76.967,31.143,9.2877,24.96,6.7001,19.961,1.7139,31.206,14.354,22.382,1.628,20.625,2.3127,4.9788,2.3255,0.031632,0.95485,0.11506,53.06,43.818,61.974,51.5,92.563,55.656,18.163,46.271,38.525,47.562,100.09,40.593,19.08
96,0.9416,3635.4,4292.3,8.584,27.036,41.91,2647.4,74.209,120.41,0.37536,80.877,50.919,2572.8,25.483,48.939,3055.3,22.341,72.72,385.3,329.18,95.147,76.827,31.143,9.2877,24.96,6.7001,19.961,1.7139,31.206,14.354,22.382,1.628,20.625,2.3127,4.9788,2.3255,0.013793,0.91309,0.10259,54.602,43.124,62.275,51.258,92.739,55.495,18.684,46.395,40.804,44.079,100.07,39.583,20.544
97,0.97624,3704.8,4342.0,8.6588,27.026,42.52,2646.3,74.024,120.43,0.36002,80.941,49.734,2572.1,26.93,50.449,3056.7,23.119,72.763,387.12,329.37,94.791,77.039,31.449,9.3376,25.012,6.8945,20.119,1.7031,31.985,14.423,21.807,1.4479,20.624,2.3337,5.0092,2.3129,0.013793,0.91309,0.10259,54.602,43.124,62.885,51.229,96.549,56.017,18.447,44.631,37.318,47.573,99.846,40.861,18.644
98,0.98118,3686.2,4306.7,8.615,26.935,42.186,2649.3,73.578,120.43,0.3614,81.222,50.228,2575.9,26.975,48.727,3056.4,22.79,72.762,383.67,330.81,94.687,77.678,31.449,9.3376,25.012,6.8945,20.119,1.7031,31.985,14.423,21.807,1.4479,20.624,2.3337,5.0092,2.3129,0.013793,0.91309,0.10259,54.602,43.124,63.204,51.652,96.062,55.848,19.208,44.463,38.772,43.589,100.08,40.99,19.334
99,0.96004,3624.9,4256.1,8.5445,26.88,42.103,2648.8,73.343,120.42,0.37593,81.371,49.017,2575.5,25.24,51.17,3056.1,22.014,72.879,383.43,331.52,94.778,77.274,31.748,9.3118,24.5,7.0267,19.943,1.7713,32.017,14.467,21.72,1.2873,20.508,2.3319,5.0195,2.3088,0.013793,0.91309,0.10259,54.602,43.124,62.634,51.657,94.14,56.369,18.955,45.378,35.206,49.241,100.09,41.718,21.139
100,0.95954,3663.6,4302.4,8.7947,26.862,42.389,2646.3,73.231,120.41,0.37444,81.028,50.792,2572.6,25.049,49.309,3053.5,23.412,72.881,383.26,332.01,94.768,76.94,31.748,9.3118,24.5,7.0267,19.943,1.7713,32.017,14.467,21.72,1.2873,20.508,2.3319,5.0195,2.3088,0.013793,0.91309,0.10259,54.602,43.124,61.968,51.103,94.19,56.809,18.996,45.56,40.43,44.934,100.02,39.895,17.828
101,0.93779,3608.3,4303.2,8.7491,26.848,42.334,2646.7,73.07,120.43,0.38204,80.832,50.022,2572.6,26.548,49.776,3052.1,22.268,72.775,384.86,332.98,94.93,77.287,31.849,9.387,24.632,7.1506,20.165,1.7122,32.34,14.225,21.576,1.3954,20.726,2.3736,5.0571,2.3868,0.023711,0.86951,0.098721,53.323,43.23,61.686,51.312,91.849,56.795,19.043,46.734,38.166,46.015,100.02,41.289,20.509
102,0.93748,3612.6,4296.9,8.9135,26.631,42.529,2651.3,72.841,120.39,0.37897,81.075,48.367,2577.7,24.948,50.183,3054.4,23.288,72.693,387.63,334.85,94.847,77.824,31.849,9.387,24.632,7.1506,20.165,1.7122,32.34,14.225,21.576,1.3954,20.726,2.3736,5.0571,2.3868,0.023711,0.86951,0.098721,53.323,43.23,61.611,51.388,91.88,56.991,19.734,47.109,33.295,46.957,99.828,40.025,18.005
103,0.92912,3543.2,4230.3,8.7859,26.578,41.981,2655.1,72.478,120.41,0.3619,81.212,50.565,2582.6,25.813,51.67,3058.3,22.844,72.747,387.34,336.4,94.851,77.631,32.208,9.1878,24.836,6.8105,19.818,1.711,33.078,14.496,21.339,1.3536,20.161,2.3444,5.0373,2.3871,0.023711,0.86951,0.098721,53.323,43.23,61.524,51.426,91.582,57.547,19.9,43.489,39.762,50.4,99.782,40.665,19.023
104,0.92861,3559.5,4289.1,8.8638,26.618,42.146,2659.8,73.142,120.41,0.36124,81.122,50.566,2587.3,24.639,48.961,3060.2,23.519,72.757,387.97,338.1,94.919,77.789,32.208,9.1878,24.836,6.8105,19.818,1.711,33.078,14.496,21.339,1.3536,20.161,2.3444,5.0373,2.3871,0.023711,0.86951,0.098721,53.323,43.23,61.244,50.722,91.632,58.1,20.343,43.57,39.766,44.13,99.865,40.76,17.368
105,0.89769,3640.6,4261.8,8.9499,26.901,42.562,2661.2,72.754,120.4,0.39629,81.01,48.958,2588.0,26.362,50.269,3064.4,22.611,72.753,386.3,338.83,94.643,77.454,32.781,9.2759,24.441,6.8578,19.922,1.7161,33.028,14.377,21.277,1.4279,19.653,2.3232,5.0239,2.4525,0.023711,0.86951,0.098721,53.323,43.23,62.739,51.696,88.168,59.354,20.273,47.347,35.033,47.156,99.941,40.557,19.501
106,0.89459,3679.1,4314.2,9.0775,27.07,42.365,2665.4,72.651,120.43,0.39504,80.897,48.864,2593.1,26.364,50.214,3064.8,23.726,72.66,386.23,340.74,94.497,77.687,32.781,9.2759,24.441,6.8578,19.922,1.7161,33.028,14.377,21.277,1.4279,19.653,2.3232,5.0239,2.4525,0.010215,0.8239,0.071266,53.909,44.266,62.076,51.069,88.472,58.398,21.094,47.5,34.755,47.03,99.982,41.742,16.805
107,0.83806,3616.2,4303.2,8.9086,26.852,42.719,2667.1,72.164,120.41,0.38838,80.913,50.646,2595.8,25.219,50.56,3066.6,23.03,72.645,385.75,341.66,94.55,77.752,32.778,9.1687,24.78,6.7945,19.216,1.7627,33.501,14.253,21.154,1.3726,19.39,2.3422,5.1942,2.4485,0.010215,0.8239,0.071266,53.909,44.266,62.789,50.76,82.502,63.12,20.977,46.033,40.001,47.83,100.06,41.123,18.409
108,0.83988,3590.6,4271.7,9.0356,26.708,42.617,2671.0,72.107,120.42,0.38835,80.837,50.016,2599.2,25.703,51.865,3068.6,20.67,72.614,386.45,343.02,94.498,77.765,32.778,9.1687,24.78,6.7945,19.216,1.7627,33.501,14.253,21.154,1.3726,19.39,2.3422,5.1942,2.4485,0.010215,0.8239,0.071266,53.909,44.266,63.229,51.138,82.323,60.483,21.411,46.037,38.147,50.851,100.02,42.168,23.972
109,0.83253,3631.1,4342.9,9.1227,26.531,42.966,2674.3,72.115,120.42,0.37675,80.776,51.613,2602.8,23.546,49.687,3071.4,23.277,72.587,388.73,344.45,94.431,77.943,33.207,9.1384,24.66,7.0234,19.044,1.6598,33.609,13.952,21.403,1.2974,19.256,2.3597,4.9402,2.3681,0.010215,0.8239,0.071266,53.909,44.266,63.14,51.885,81.898,61.244,21.468,44.859,42.846,45.809,99.854,41.864,17.731
110,0.83237,3668.5,4319.9,9.1249,26.769,42.955,2679.1,72.383,120.42,0.37615,80.752,52.684,2608.1,27.064,48.25,3075.4,23.275,72.529,387.79,345.51,94.401,77.967,33.207,9.1384,24.66,7.0234,19.044,1.6598,33.609,13.952,21.403,1.2974,19.256,2.3597,4.9402,2.3681,0.010215,0.8239,0.071266,53.909,44.266,62.497,52.159,81.914,61.007,22.047,44.932,45.999,42.484,100.02,42.256,17.697
111,0.78114,3563.9,4352.6,9.1902,26.633,42.966,2686.6,71.585,120.41,0.34558,80.959,49.298,2615.8,24.845,50.799,3079.6,22.735,72.541,387.17,347.18,94.298,78.343,33.22,9.0706,24.636,6.7204,19.1,1.734,33.593,14.133,21.644,1.1054,18.651,2.342,4.9839,2.3311,0.013749,0.785,0.098081,54.358,43.61,62.263,52.131,77.135,59.521,22.8,41.01,36.035,48.382,99.901,41.099,18.885
112,0.78475,3600.3,4333.4,9.2639,27.292,42.685,2692.7,73.0,120.42,0.34694,80.899,49.096,2623.2,26.035,52.777,3084.6,23.205,72.587,387.48,348.43,94.365,77.99,33.22,9.0706,24.636,6.7204,19.1,1.734,33.593,14.133,21.644,1.1054,18.651,2.342,4.9839,2.3311,0.013749,0.785,0.098081,54.358,43.61,61.637,52.361,76.781,58.419,23.458,40.845,35.44,52.96,99.889,41.411,17.736
113,0.77015,3669.2,4340.4,9.2714,26.612,42.541,2695.1,71.757,120.43,0.3648,80.426,50.87,2625.0,24.942,50.038,3088.1,23.017,72.538,390.78,349.34,94.286,77.265,33.064,9.0522,24.831,6.6505,18.287,1.6504,34.134,14.002,21.87,1.2237,18.243,2.368,4.9358,2.4137,0.013749,0.785,0.098081,54.358,43.61,63.119,52.089,75.882,60.502,23.169,43.835,40.66,46.621,99.72,41.818,18.202
114,0.77021,3624.5,4327.2,9.2979,27.048,42.372,2700.0,71.415,120.45,0.37494,80.386,49.381,2630.3,25.218,51.803,3091.0,22.947,72.42,390.66,350.68,94.197,78.129,33.064,9.0522,24.831,6.6505,18.287,1.6504,34.134,14.002,21.87,1.2237,18.243,2.368,4.9358,2.4137,0.013749,0.785,0.098081,54.358,43.61,63.888,52.247,75.876,60.558,23.899,42.599,36.278,50.706,99.882,42.687,18.285
115,0.7743,3685.8,4410.3,9.3321,27.231,42.651,2708.2,72.589,120.42,0.35574,80.534,50.067,2639.7,26.472,50.038,3098.2,22.784,72.43,390.54,351.21,94.044,78.382,33.577,8.9766,25.358,6.6977,18.571,1.7165,34.879,13.992,22.111,1.031,18.014,2.3808,5.0588,2.3221,0.013749,0.785,0.098081,54.358,43.61,63.631,53.261,76.488,60.889,24.521,41.805,38.296,46.622,99.911,42.843,18.596
116,0.77443,3694.8,4425.3,9.2194,26.928,43.291,2712.0,72.011,120.42,0.35932,80.236,49.783,2642.4,25.403,49.39,3101.6,23.361,72.403,388.36,352.53,93.937,77.608,33.577,8.9766,25.358,6.6977,18.571,1.7165,34.879,13.992,22.111,1.031,18.014,2.3808,5.0588,2.3221,0.019892,0.75086,0.095203,54.066,44.174,63.477,53.082,76.475,60.615,24.262,41.369,37.462,45.122,99.735,42.731,17.241
117,0.7151,3690.4,4402.7,9.2445,26.847,42.523,2713.8,72.538,120.4,0.35831,79.858,50.501,2644.3,25.596,49.426,3102.1,22.867,72.303,390.73,353.49,93.952,77.407,33.476,8.9619,25.741,6.7709,18.727,1.7201,35.21,13.886,22.41,1.1989,17.669,2.3237,4.9863,2.3392,0.019892,0.75086,0.095203,54.066,44.174,63.333,52.715,70.227,60.999,24.473,41.467,39.575,45.205,99.753,42.52,18.417
118,0.71495,3678.4,4391.9,9.3964,27.018,43.328,2716.5,72.88,120.41,0.36034,79.637,48.912,2647.6,24.65,49.164,3104.2,24.175,72.149,392.68,353.86,94.126,77.741,33.476,8.9619,25.741,6.7709,18.727,1.7201,35.21,13.886,22.41,1.1989,17.669,2.3237,4.9863,2.3392,0.019892,0.75086,0.095203,54.066,44.174,63.541,52.844,70.242,60.303,24.809,41.22,34.898,44.599,99.817,42.751,15.284
