sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
59,0.26445,3680.9,4479.4,9.3342,27.122,42.463,2706.4,75.851,120.41,0.33578,80.035,49.029,2635.8,23.701,50.222,3105.2,23.354,65.761,229.44,341.06,94.543,77.163,32.154,8.8441,26.915,6.6948,18.493,1.644,33.16,13.875,23.812,1.2999,18.669,2.2684,4.8743,2.298,0.010544,0.83431,0.096498,54.066,43.861,62.755,53.983,26.462,60.707,22.239,40.563,35.242,47.049,47.519,41.217,17.145
60,0.26457,3707.6,4507.4,9.3837,26.669,42.141,2705.1,74.585,120.4,0.33837,79.907,51.318,2633.2,24.432,50.538,3102.2,23.137,65.686,230.03,341.34,94.644,76.937,32.154,8.8441,26.915,6.6948,18.493,1.644,33.16,13.875,23.812,1.2999,18.669,2.2684,4.8743,2.298,0.010544,0.83431,0.096498,54.066,43.861,62.297,53.648,26.45,62.449,21.944,40.247,41.98,47.779,47.517,40.874,17.696
61,0.24607,3687.2,4538.2,9.2984,26.577,42.532,2704.6,75.177,120.39,0.34796,79.773,50.197,2633.1,25.135,49.125,3102.2,23.924,65.627,231.65,341.11,94.527,77.035,32.403,8.7536,26.417,7.0775,19.018,1.6288,32.711,13.844,24.356,1.1899,18.685,2.2575,4.87,2.3718,0.0093418,0.84105,0.10473,54.129,44.251,64.156,54.406,24.293,61.204,22.076,40.954,38.68,44.509,47.287,41.932,15.848
62,0.24515,3687.9,4540.5,9.3131,26.982,42.269,2707.5,74.67,120.42,0.34742,80.165,49.591,2636.7,23.176,51.294,3105.3,22.806,65.627,230.16,341.3,94.367,77.673,32.403,8.7536,26.417,7.0775,19.018,1.6288,32.711,13.844,24.356,1.1899,18.685,2.2575,4.87,2.3718,0.0093418,0.84105,0.10473,54.129,44.251,64.144,54.378,24.384,61.758,22.276,41.021,36.897,49.528,47.409,41.282,18.437
63,0.22264,3612.1,4502.7,9.3564,27.176,42.436,2706.7,74.919,120.41,0.34507,80.29,49.657,2635.1,24.186,49.34,3105.2,23.504,65.696,228.8,340.81,94.588,77.535,32.124,8.9395,26.253,6.9646,18.56,1.6337,32.831,13.783,24.251,1.3154,18.488,2.2755,4.784,2.1359,0.0093418,0.84105,0.10473,54.129,44.251,62.088,53.546,21.679,59.405,22.046,40.553,37.091,45.008,47.515,41.02,16.767
64,0.22103,3609.1,4506.3,9.3401,26.849,42.446,2707.8,75.045,120.39,0.34415,80.303,50.265,2636.5,25.62,49.697,3103.8,23.482,65.732,228.77,341.36,94.769,77.417,32.124,8.9395,26.253,6.9646,18.56,1.6337,32.831,13.783,24.251,1.3154,18.488,2.2755,4.784,2.1359,0.0093418,0.84105,0.10473,54.129,44.251,62.14,53.504,21.837,60.213,22.329,40.665,38.879,45.832,47.503,41.233,16.82
65,0.24643,3642.5,4584.7,9.2639,26.831,42.275,2709.2,75.073,120.39,0.33658,80.316,49.121,2638.9,24.403,49.77,3105.6,23.354,65.765,232.1,341.16,94.664,77.38,31.62,8.9344,26.607,7.0619,18.601,1.6152,32.754,13.725,23.908,1.3307,18.237,2.206,4.8127,2.2633,0.0093418,0.84105,0.10473,54.129,44.251,62.425,53.687,24.48,61.043,22.696,39.938,35.514,46.002,47.187,40.82,17.118
66,0.24713,3658.8,4508.3,9.3209,27.268,42.41,2707.4,74.345,120.4,0.33596,79.931,50.173,2635.5,25.212,48.154,3105.5,23.447,65.772,231.22,341.01,94.773,76.916,31.62,8.9344,26.607,7.0619,18.601,1.6152,32.754,13.725,23.908,1.3307,18.237,2.206,4.8127,2.2633,-0.00048418,0.8449,0.089359,52.741,44.127,62.145,54.601,24.411,62.779,22.084,40.014,38.61,42.263,47.427,40.315,16.94
67,0.29905,3648.8,4503.1,9.3231,26.729,42.266,2709.7,74.787,120.39,0.32902,79.994,51.422,2638.1,24.619,51.069,3107.8,21.486,65.669,230.03,341.32,94.674,77.364,32.189,8.843,26.722,6.8124,18.754,1.6311,32.715,13.81,24.38,1.1396,18.448,2.2556,4.8207,2.3695,-0.00048418,0.8449,0.089359,52.741,44.127,61.338,54.595,29.544,63.682,22.124,39.188,42.286,49.009,47.602,40.75,21.58
68,0.29723,3594.6,4522.7,9.4662,27.179,42.167,2711.9,74.926,120.4,0.33048,79.814,49.538,2640.3,25.882,51.579,3108.3,22.978,65.632,231.19,342.11,94.693,77.032,32.189,8.843,26.722,6.8124,18.754,1.6311,32.715,13.81,24.38,1.1396,18.448,2.2556,4.8207,2.3695,-0.00048418,0.8449,0.089359,52.741,44.127,62.271,54.361,29.724,63.696,22.725,39.009,36.739,50.188,47.566,40.965,18.078
69,0.24816,3666.3,4580.5,9.4863,27.009,42.15,2714.0,74.741,120.41,0.33868,79.902,51.186,2642.8,23.76,50.561,3109.2,23.893,65.578,230.27,342.36,94.71,77.504,32.486,9.0788,26.579,6.9784,18.775,1.6014,32.902,13.75,24.284,1.0942,18.596,2.2228,4.8426,2.29,-0.00048418,0.8449,0.089359,52.741,44.127,63.174,53.31,24.31,59.384,22.904,40.205,41.591,47.833,47.718,40.585,15.877
70,0.24864,3647.7,4515.1,9.411,27.227,42.409,2714.4,74.07,120.41,0.33671,80.02,50.837,2643.6,26.003,51.964,3112.2,22.929,65.632,229.75,342.16,94.436,77.427,32.486,9.0788,26.579,6.9784,18.775,1.6014,32.902,13.75,24.284,1.0942,18.596,2.2228,4.8426,2.29,-0.00048418,0.8449,0.089359,52.741,44.127,63.494,54.093,24.262,62.747,22.533,40.445,40.562,51.078,47.832,41.983,18.155
71,0.21539,3618.9,4480.8,9.4898,26.682,42.265,2714.5,74.755,120.41,0.33257,80.093,50.115,2643.3,25.283,50.343,3111.3,22.044,65.672,230.16,342.37,94.601,77.592,32.208,8.7174,26.144,6.7863,18.821,1.6557,33.037,13.72,24.071,1.1954,18.594,2.2534,4.7388,2.2321,0.0086116,0.82308,0.080082,53.189,44.19,62.52,54.455,21.575,63.322,22.421,39.295,38.437,47.327,47.97,41.206,20.237
72,0.21769,3636.8,4476.2,9.3488,26.921,42.417,2716.0,74.318,120.43,0.33127,80.129,49.869,2644.9,25.781,50.673,3111.1,23.224,65.714,232.73,342.45,94.592,77.348,32.208,8.7174,26.144,6.7863,18.821,1.6557,33.037,13.72,24.071,1.1954,18.594,2.2534,4.7388,2.2321,0.0086116,0.82308,0.080082,53.189,44.19,62.213,54.51,21.349,62.043,22.832,39.454,37.714,48.091,47.854,41.281,17.437
73,0.24203,3670.5,4509.3,9.3223,26.662,41.899,2716.1,74.675,120.41,0.33001,80.004,50.108,2645.2,24.237,49.912,3110.2,22.598,65.72,231.71,342.65,94.573,77.045,32.715,8.7402,26.402,6.8757,18.805,1.6497,32.928,13.812,24.253,1.2853,18.563,2.247,4.8581,2.2138,0.0086116,0.82308,0.080082,53.189,44.19,63.317,53.997,23.907,62.285,22.63,38.668,38.418,46.331,48.055,40.962,18.942
74,0.24113,3638.3,4544.6,9.2826,27.097,42.116,2714.4,74.797,120.42,0.331,79.767,50.205,2643.6,24.13,49.617,3109.7,22.561,65.673,233.79,342.96,94.408,76.971,32.715,8.7402,26.402,6.8757,18.805,1.6497,32.928,13.812,24.253,1.2853,18.563,2.247,4.8581,2.2138,0.0086116,0.82308,0.080082,53.189,44.19,63.871,53.575,23.995,62.787,22.671,38.547,38.704,45.648,47.983,41.045,19.057
75,0.19146,3673.4,4488.2,9.4189,27.078,42.07,2711.2,74.407,120.39,0.3365,79.719,49.929,2640.6,26.491,51.874,3106.4,22.203,65.618,234.02,342.92,94.71,77.043,32.294,8.6878,26.228,6.8993,18.617,1.7084,33.682,13.602,23.813,1.1494,18.454,2.2636,4.7803,2.3211,0.0086116,0.82308,0.080082,53.189,44.19,62.531,54.281,18.687,59.524,22.793,40.249,37.89,50.871,48.081,41.169,19.919
76,0.1909,3648.2,4490.1,9.3265,27.287,42.421,2711.1,74.404,120.39,0.33844,79.734,49.158,2640.3,26.336,49.52,3105.8,22.33,65.598,233.42,342.8,94.555,76.977,32.294,8.6878,26.228,6.8993,18.617,1.7084,33.682,13.602,23.813,1.1494,18.454,2.2636,4.7803,2.3211,0.01778,0.81941,0.08772,54.187,43.545,62.966,54.259,18.741,61.157,22.992,40.013,35.622,45.422,47.691,41.593,19.631
77,0.22577,3667.1,4529.7,9.3043,26.717,42.646,2712.7,75.429,120.37,0.31562,79.814,51.662,2641.8,25.036,49.762,3108.6,22.443,65.571,231.98,342.54,94.651,77.094,31.792,8.8804,26.646,6.9272,18.48,1.6095,32.852,13.806,24.458,1.1735,18.286,2.2287,4.8387,2.2956,0.01778,0.81941,0.08772,54.187,43.545,62.427,54.256,22.661,62.422,22.674,36.996,42.992,45.982,47.692,40.562,19.361
78,0.22966,3652.0,4495.0,9.394,26.554,42.308,2715.1,73.803,120.4,0.30943,79.869,48.377,2644.0,23.867,50.419,3110.1,22.184,65.582,233.47,342.44,94.646,77.458,31.792,8.8804,26.646,6.9272,18.48,1.6095,32.852,13.806,24.458,1.1735,18.286,2.2287,4.8387,2.2956,0.01778,0.81941,0.08772,54.187,43.545,62.687,54.672,22.278,61.526,22.689,37.751,33.324,47.503,47.433,41.07,19.947
79,0.27932,3625.9,4556.6,9.5108,26.927,42.294,2717.6,74.918,120.39,0.33604,80.076,50.292,2647.5,24.715,49.785,3113.6,21.736,65.619,230.23,342.93,94.46,77.524,32.063,8.8267,26.461,6.9289,18.328,1.6268,33.092,13.682,24.003,1.1667,18.303,2.2208,4.7268,2.1714,0.01778,0.81941,0.08772,54.187,43.545,62.862,54.309,27.253,58.905,22.924,39.808,38.959,46.036,47.592,41.262,20.987
80,0.27512,3627.5,4561.7,9.3177,26.935,41.822,2717.1,75.093,120.39,0.33617,79.912,49.006,2646.3,25.471,48.738,3114.3,22.653,65.656,232.07,342.55,94.629,77.226,32.063,8.8267,26.461,6.9289,18.328,1.6268,33.092,13.682,24.003,1.1667,18.303,2.2208,4.7268,2.1714,0.01778,0.81941,0.08772,54.187,43.545,62.835,54.248,27.666,62.721,22.659,39.792,35.176,43.613,47.297,41.182,18.832
81,0.25608,3611.5,4550.9,9.3831,26.899,42.442,2716.1,75.985,120.4,0.32199,79.695,51.227,2645.2,24.966,51.585,3112.9,21.953,65.603,232.18,342.91,94.567,76.884,31.854,8.892,27.344,6.8944,18.871,1.6555,32.933,13.814,24.423,1.4077,18.16,2.2726,4.7865,2.3361,0.016844,0.82907,0.090035,53.99,44.029,63.051,54.813,24.906,62.473,22.684,38.091,41.712,50.202,47.04,40.613,20.54
82,0.25375,3627.8,4565.9,9.3965,27.362,42.44,2718.4,75.489,120.39,0.3225,79.748,51.163,2647.8,25.513,48.129,3113.9,23.107,65.523,230.95,342.98,94.668,77.447,31.854,8.892,27.344,6.8944,18.871,1.6555,32.933,13.814,24.423,1.4077,18.16,2.2726,4.7865,2.3361,0.016844,0.82907,0.090035,53.99,44.029,62.772,54.633,25.134,62.811,23.04,38.029,41.522,42.203,46.976,40.699,17.769
83,0.27685,3642.8,4478.9,9.3038,26.902,42.023,2719.3,74.833,120.41,0.3354,79.849,51.426,2648.7,25.472,48.377,3114.8,23.001,65.5,228.67,342.73,94.551,77.364,31.959,8.8395,26.895,6.8016,18.832,1.6399,33.155,13.586,24.558,1.2267,18.57,2.2371,4.7904,2.2894,0.016844,0.82907,0.090035,53.99,44.029,62.788,54.374,27.316,61.244,22.711,39.863,42.296,42.779,47.003,41.585,18.014
84,0.27553,3679.3,4526.9,9.438,26.806,42.178,2718.4,74.868,120.39,0.33435,79.657,49.327,2647.4,24.694,50.448,3114.9,22.934,65.489,228.08,343.23,94.587,76.744,31.959,8.8395,26.895,6.8016,18.832,1.6399,33.155,13.586,24.558,1.2267,18.57,2.2371,4.7904,2.2894,0.016844,0.82907,0.090035,53.99,44.029,62.16,53.799,27.445,60.011,22.793,39.991,36.12,47.572,46.88,41.623,18.224
85,0.27042,3655.8,4509.0,9.2795,27.162,42.023,2720.5,73.721,120.43,0.31211,79.804,48.166,2650.0,23.808,50.232,3114.9,22.706,65.447,228.03,343.33,94.512,77.401,32.037,8.7941,26.779,6.8696,18.79,1.6221,32.923,13.758,24.518,1.0496,18.378,2.268,4.8047,2.366,0.016844,0.82907,0.090035,53.99,44.029,63.41,54.095,26.527,60.956,23.134,36.41,32.703,47.07,46.712,41.917,18.721
86,0.2687,3644.5,4499.7,9.3025,26.528,42.364,2720.7,75.072,120.39,0.31212,79.904,49.147,2650.5,25.224,49.084,3115.9,22.82,65.454,230.12,343.31,94.484,77.437,32.037,8.7941,26.779,6.8696,18.79,1.6221,32.923,13.758,24.518,1.0496,18.378,2.268,4.8047,2.366,0.017914,0.83646,0.098597,53.897,44.256,63.605,54.206,26.697,62.228,22.959,36.409,35.59,44.415,46.578,40.875,18.443
87,0.26523,3669.3,4514.0,9.3367,26.842,42.443,2718.9,76.132,120.41,0.331,79.76,50.013,2648.3,24.298,50.834,3115.5,22.659,65.469,228.85,343.74,94.478,77.202,32.114,8.7968,26.516,6.7047,18.827,1.6827,32.93,13.794,24.21,1.0445,17.717,2.2158,4.6819,2.308,0.017914,0.83646,0.098597,53.897,44.256,62.626,54.132,25.945,61.369,22.854,38.51,38.138,48.464,46.614,41.424,18.842
88,0.26417,3653.0,4448.3,9.39,27.016,42.519,2719.0,75.175,120.37,0.32958,79.727,50.692,2647.9,24.354,48.963,3113.3,22.776,65.461,228.84,343.34,94.713,77.086,32.114,8.7968,26.516,6.7047,18.827,1.6827,32.93,13.794,24.21,1.0445,17.717,2.2158,4.6819,2.308,0.017914,0.83646,0.098597,53.897,44.256,62.906,54.919,26.049,63.812,23.074,38.683,40.135,44.135,46.539,39.908,18.574
89,0.25596,3690.9,4541.2,9.371,26.932,42.584,2717.7,74.665,120.41,0.33107,79.672,51.148,2646.5,25.611,49.685,3112.3,23.632,65.435,225.5,343.56,94.365,77.299,32.096,8.9317,26.658,6.758,18.418,1.6232,32.606,13.668,24.388,1.3221,18.523,2.2209,4.8371,2.3489,0.017914,0.83646,0.098597,53.897,44.256,63.789,53.711,25.621,60.918,22.902,39.384,41.477,45.806,46.763,42.496,16.533
90,0.25673,3705.0,4565.2,9.2586,27.149,42.291,2717.1,74.93,120.4,0.33336,79.801,49.781,2646.0,23.85,47.79,3111.5,23.097,65.437,226.88,342.95,94.569,77.149,32.096,8.9317,26.658,6.758,18.418,1.6232,32.606,13.668,24.388,1.3221,18.523,2.2209,4.8371,2.3489,0.017914,0.83646,0.098597,53.897,44.256,63.547,53.424,25.546,61.902,23.038,39.105,37.456,41.419,46.564,41.172,17.803
91,0.26201,3699.8,4571.2,9.2271,26.869,42.659,2714.7,75.327,120.42,0.32204,79.747,51.819,2644.0,24.604,48.718,3110.7,23.17,65.438,227.35,342.78,94.356,77.303,32.208,8.9871,26.565,6.9596,18.399,1.6585,33.281,13.714,24.643,1.0699,18.413,2.2366,4.6887,2.3698,0.0056675,0.83904,0.09269,54.02,43.628,63.311,54.381,25.534,62.344,22.437,36.976,43.454,43.567,46.631,42.058,17.622
92,0.26177,3686.0,4545.5,9.2339,26.787,42.585,2715.5,74.89,120.41,0.32018,79.876,48.987,2644.7,25.75,49.326,3111.7,23.237,65.49,228.9,342.68,94.521,77.299,32.208,8.9871,26.565,6.9596,18.399,1.6585,33.281,13.714,24.643,1.0699,18.413,2.2366,4.6887,2.3698,0.0056675,0.83904,0.09269,54.02,43.628,63.548,54.689,25.558,59.745,22.377,37.204,35.119,44.974,46.496,41.795,17.458
93,0.2501,3631.8,4539.4,9.2812,26.967,42.008,2715.1,75.631,120.39,0.31979,79.908,50.633,2644.9,23.874,49.877,3108.4,22.223,65.493,227.24,343.32,94.492,77.266,32.11,8.7687,26.915,7.01,18.468,1.6857,33.29,13.97,24.242,1.388,18.66,2.2218,4.6913,2.325,0.0056675,0.83904,0.09269,54.02,43.628,62.734,54.869,24.657,62.222,23.268,38.301,39.963,46.25,46.646,40.798,19.867
94,0.24787,3658.5,4568.6,9.2511,26.575,42.386,2711.4,75.716,120.38,0.32502,79.722,50.353,2640.6,25.809,48.564,3108.2,23.633,65.505,226.73,342.7,94.72,76.892,32.11,8.7687,26.915,7.01,18.468,1.6857,33.29,13.97,24.242,1.388,18.66,2.2218,4.6913,2.325,0.0056675,0.83904,0.09269,54.02,43.628,62.275,54.52,24.877,62.132,22.424,37.663,39.14,43.21,46.693,41.214,16.553
95,0.26157,3612.8,4571.4,9.3947,27.141,42.35,2710.4,74.896,120.36,0.34746,79.6,49.699,2638.6,26.367,50.364,3105.8,23.385,65.446,227.54,342.88,94.731,76.834,32.238,8.7679,26.39,6.825,19.005,1.6946,32.887,13.829,24.216,1.2817,18.454,2.2337,4.6431,2.1531,0.0056675,0.83904,0.09269,54.02,43.628,62.523,54.376,25.441,58.318,22.586,41.8,37.214,47.377,46.627,39.905,17.167
96,0.25826,3628.1,4556.0,9.3144,26.777,42.716,2709.3,74.451,120.37,0.35222,79.474,50.209,2637.8,25.067,49.541,3104.8,23.575,65.402,231.21,342.64,94.787,77.105,32.238,8.7679,26.39,6.825,19.005,1.6946,32.887,13.829,24.216,1.2817,18.454,2.2337,4.6431,2.1531,0.017631,0.82019,0.079223,53.805,44.0,62.259,54.56,25.766,62.041,22.497,41.219,38.716,45.471,46.379,40.501,16.726
97,0.24761,3663.2,4514.0,9.3561,27.236,42.515,2712.2,75.59,120.4,0.33592,79.71,49.582,2641.3,26.801,48.473,3107.0,22.6,65.387,228.1,342.59,94.67,77.333,31.967,9.1174,26.435,6.6192,18.905,1.6045,32.969,13.643,24.407,1.1963,18.205,2.2507,4.7429,2.2771,0.017631,0.82019,0.079223,53.805,44.0,63.245,53.75,24.42,60.873,23.028,39.542,36.869,42.999,46.696,41.037,19.029
98,0.24926,3665.7,4504.6,9.4149,27.04,42.484,2713.5,74.989,120.4,0.3313,79.878,50.078,2642.6,24.34,50.197,3108.6,23.165,65.422,227.95,342.54,94.664,77.397,31.967,9.1174,26.435,6.6192,18.905,1.6045,32.969,13.643,24.407,1.1963,18.205,2.2507,4.7429,2.2771,0.017631,0.82019,0.079223,53.805,44.0,63.201,53.863,24.257,59.262,22.796,40.106,38.329,46.99,46.745,41.814,17.67
99,0.27484,3741.5,4478.0,9.3202,26.981,42.266,2713.0,75.229,120.44,0.31644,79.934,50.863,2642.6,26.373,49.775,3108.6,23.136,65.482,228.2,342.51,94.459,77.119,32.329,8.905,26.744,7.0188,18.68,1.632,33.332,13.929,24.405,1.2189,18.219,2.2281,4.7231,2.2074,0.017631,0.82019,0.079223,53.805,44.0,63.852,54.397,27.067,60.606,22.512,36.808,40.64,46.013,46.755,41.873,17.747
100,0.27402,3707.1,4495.3,9.2147,27.326,42.375,2710.7,75.745,120.39,0.31363,79.869,49.027,2639.5,24.287,50.244,3107.6,23.578,65.507,227.06,342.37,94.293,77.412,32.329,8.905,26.744,7.0188,18.68,1.632,33.332,13.929,24.405,1.2189,18.219,2.2281,4.7231,2.2074,0.017631,0.82019,0.079223,53.805,44.0,64.444,54.19,27.149,61.187,22.623,37.151,35.237,47.099,46.886,41.558,16.683
101,0.23932,3622.4,4528.6,9.2901,26.797,42.324,2710.1,75.759,120.41,0.34705,80.042,49.666,2639.3,25.508,48.195,3104.0,21.92,65.562,223.95,342.25,94.539,77.181,32.282,8.9693,26.505,6.7932,18.811,1.6121,33.065,13.57,24.337,1.3669,17.94,2.2664,4.7584,2.3006,0.028336,0.82334,0.10018,54.278,44.169,62.458,54.341,23.762,62.457,22.748,40.682,37.116,42.358,46.701,40.818,20.614
102,0.24053,3600.9,4466.3,9.3876,26.89,42.318,2706.2,75.483,120.38,0.34427,79.831,49.537,2634.3,26.691,51.928,3101.8,23.345,65.548,227.6,342.13,94.782,76.884,32.282,8.9693,26.505,6.7932,18.811,1.6121,33.065,13.57,24.337,1.3669,17.94,2.2664,4.7584,2.3006,0.028336,0.82334,0.10018,54.278,44.169,62.827,55.087,23.644,58.971,22.126,41.022,36.737,50.996,46.191,40.919,17.273
103,0.24255,3699.4,4561.9,9.3174,26.87,42.382,2705.8,75.393,120.38,0.3032,79.745,50.017,2634.9,27.167,47.575,3101.3,22.781,65.497,227.17,342.15,94.673,76.807,31.675,8.7752,26.461,7.029,18.775,1.6657,32.777,13.846,24.241,1.2381,18.352,2.2685,4.8582,2.3349,0.028336,0.82334,0.10018,54.278,44.169,63.088,53.626,24.089,60.122,22.496,36.316,38.149,40.923,46.049,40.83,18.63
104,0.24753,3654.5,4527.7,9.2452,26.757,42.326,2704.1,74.883,120.37,0.30338,79.685,49.109,2633.1,25.029,50.035,3100.8,23.331,65.434,225.95,341.99,94.682,77.203,31.675,8.7752,26.461,7.029,18.775,1.6657,32.777,13.846,24.241,1.2381,18.352,2.2685,4.8582,2.3349,0.028336,0.82334,0.10018,54.278,44.169,63.86,54.035,23.6,62.037,22.107,36.294,35.478,46.614,45.98,40.238,17.316
105,0.30527,3646.9,4534.6,9.2918,27.352,42.185,2707.0,74.908,120.41,0.33364,80.033,48.767,2635.4,25.517,49.275,3102.7,22.632,65.445,225.88,341.68,94.65,77.338,32.199,8.8229,26.562,6.9361,18.923,1.709,32.763,13.708,24.211,1.3556,18.723,2.2601,4.8091,2.3263,0.028336,0.82334,0.10018,54.278,44.169,61.895,54.04,29.895,61.858,22.711,39.806,34.471,44.857,45.807,41.173,18.955
106,0.30211,3609.3,4490.6,9.2939,26.697,42.407,2707.3,74.987,120.39,0.33479,80.051,50.295,2636.1,25.986,49.115,3104.6,23.884,65.47,223.23,341.86,94.796,77.579,32.199,8.8229,26.562,6.9361,18.923,1.709,32.763,13.708,24.211,1.3556,18.723,2.2601,4.8091,2.3263,0.00512,0.85104,0.11642,53.713,43.949,62.542,54.566,30.205,62.231,22.055,39.666,38.968,44.487,45.918,40.988,15.954
107,0.25577,3646.1,4517.2,9.2902,26.866,42.22,2708.2,75.315,120.41,0.31751,80.166,48.479,2637.2,23.644,49.903,3103.8,22.352,65.513,225.52,341.69,94.621,77.272,32.38,9.1274,26.329,6.8562,18.902,1.6543,32.964,13.832,24.166,1.1932,18.545,2.2504,4.8797,2.2764,0.00512,0.85104,0.11642,53.713,43.949,62.63,53.872,25.32,59.645,22.535,38.007,33.623,46.309,45.554,40.702,19.597
108,0.25753,3664.2,4495.1,9.3274,26.523,42.266,2706.0,75.247,120.4,0.31979,79.944,51.198,2634.2,24.912,50.837,3103.0,23.289,65.516,221.23,341.67,94.825,77.11,32.38,9.1274,26.329,6.8562,18.902,1.6543,32.964,13.832,24.166,1.1932,18.545,2.2504,4.8797,2.2764,0.00512,0.85104,0.11642,53.713,43.949,62.318,54.137,25.147,61.301,22.122,37.728,41.625,48.47,45.777,40.933,17.391
109,0.23837,3641.3,4518.5,9.288,27.056,42.734,2706.5,75.744,120.4,0.33266,80.077,49.755,2635.2,24.201,50.919,3103.0,22.223,65.469,222.79,341.65,94.627,77.271,32.455,8.8122,26.474,6.7045,18.502,1.6872,32.708,13.777,23.72,1.2371,18.381,2.2702,4.838,2.3595,0.00512,0.85104,0.11642,53.713,43.949,63.399,53.885,23.366,61.122,22.571,39.407,37.378,48.66,45.483,40.764,19.904
110,0.23806,3652.9,4553.2,9.3242,27.465,42.522,2704.2,74.579,120.4,0.33183,79.983,49.675,2632.7,26.103,51.251,3100.7,22.881,65.478,223.12,341.48,94.726,77.419,32.455,8.8122,26.474,6.7045,18.502,1.6872,32.708,13.777,23.72,1.2371,18.381,2.2702,4.838,2.3595,0.00512,0.85104,0.11642,53.713,43.949,63.201,53.47,23.397,60.462,22.568,39.509,37.144,49.43,45.296,40.894,18.331
111,0.22821,3712.6,4579.3,9.1301,26.833,42.58,2704.7,74.855,120.41,0.32773,80.165,48.678,2633.0,23.185,51.031,3101.7,23.647,65.501,223.95,341.41,94.499,77.164,32.137,8.773,26.174,6.7186,18.975,1.7035,33.263,13.937,24.361,1.3304,18.614,2.2744,4.8412,2.231,0.0062861,0.85097,0.096041,53.266,44.668,63.598,54.151,22.465,61.142,22.42,38.509,34.21,48.921,45.776,41.565,16.515
112,0.22805,3692.9,4556.9,9.2771,27.271,42.342,2702.7,75.136,120.4,0.32688,80.195,48.835,2630.9,26.961,50.093,3101.6,22.251,65.534,223.85,340.51,94.513,77.239,32.137,8.773,26.174,6.7186,18.975,1.7035,33.263,13.937,24.361,1.3304,18.614,2.2744,4.8412,2.231,0.0062861,0.85097,0.096041,53.266,44.668,63.938,54.42,22.481,61.351,21.901,38.612,34.673,46.748,45.936,41.353,19.82
113,0.25752,3721.9,4493.3,9.3294,27.131,42.327,2698.2,74.633,120.41,0.34054,79.97,49.307,2627.0,23.801,49.473,3097.6,23.757,65.514,223.95,340.11,94.579,76.887,32.045,8.925,26.606,6.9261,18.774,1.6682,33.045,13.921,24.095,1.2602,18.648,2.2553,4.8968,2.286,0.0062861,0.85097,0.096041,53.266,44.668,63.477,54.027,25.413,60.301,21.833,41.289,36.061,45.315,46.078,41.46,16.284
114,0.25857,3729.6,4501.3,9.2065,26.847,42.322,2695.8,75.872,120.4,0.3435,79.868,51.659,2624.9,24.51,51.171,3093.5,24.272,65.519,225.0,340.6,94.519,76.896,32.045,8.925,26.606,6.9261,18.774,1.6682,33.045,13.921,24.095,1.2602,18.648,2.2553,4.8968,2.286,0.0062861,0.85097,0.096041,53.266,44.668,63.343,53.931,25.309,58.98,22.031,40.928,42.983,49.243,46.139,40.928,15.081
115,0.27151,3665.7,4524.5,9.1796,27.524,42.15,2696.1,75.269,120.4,0.3411,80.09,48.998,2624.5,25.029,49.545,3094.1,23.063,65.503,226.17,340.37,94.732,77.535,31.776,8.9232,26.631,6.6611,18.818,1.6697,32.411,13.792,23.897,1.4989,18.79,2.3264,4.8326,2.2517,0.0062861,0.85097,0.096041,53.266,44.668,62.68,54.128,25.985,60.928,22.201,40.932,35.152,45.48,46.188,41.187,17.907
116,0.2677,3654.4,4498.7,9.3171,26.849,42.077,2697.2,75.218,120.39,0.34039,80.341,48.378,2625.8,24.882,50.902,3094.5,22.582,65.577,227.48,339.71,94.636,77.458,31.776,8.9232,26.631,6.6611,18.818,1.6697,32.411,13.792,23.897,1.4989,18.79,2.3264,4.8326,2.2517,0.018314,0.84997,0.10751,53.176,44.601,62.874,54.438,26.359,60.634,21.729,41.019,33.327,48.622,46.242,40.433,19.032
117,0.29814,3712.3,4505.8,9.1896,26.749,42.241,2696.5,75.287,120.4,0.32748,80.346,50.088,2625.4,25.62,49.319,3096.8,23.258,65.659,225.92,339.51,94.58,77.205,32.471,8.9473,26.785,6.9403,18.717,1.6548,32.63,13.766,23.742,1.3061,18.875,2.2631,4.8562,2.1424,0.018314,0.84997,0.10751,53.176,44.601,64.287,54.241,29.066,60.536,21.861,39.212,38.36,44.959,46.537,41.044,17.442
